,Unnamed: 0.1,Unnamed: 0,Frame,id,xmin,xmax,ymin,ymax,Predictions kNN=16,Predictions RF,Predictions SVM
272,272,272,120,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1059,1089,23,59,1,1,1
273,273,273,120,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,263,281,27,48,1,1,0
274,274,274,121,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,-4,8,723,747,1,1,0
275,275,275,121,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,583,847,202,463,1,1,1
276,276,276,121,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1900,1930,234,291,1,1,1
277,277,277,121,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1074,1089,201,213,1,1,1
278,278,278,121,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1117,1129,-2,4,1,1,0
279,279,279,122,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,-11,22,712,754,1,1,0
280,280,280,122,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,-4,8,475,493,1,1,0
281,281,281,122,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,595,853,192,456,1,1,1
282,282,282,122,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1084,1108,184,202,1,1,1
283,283,283,122,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,190,199,66,81,1,1,1
284,284,284,123,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,29,77,665,710,1,1,1
285,285,285,123,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,617,875,175,433,1,1,1
286,286,286,123,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1125,1146,149,167,1,1,1
287,287,287,123,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,228,231,40,43,1,1,1
288,288,288,124,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,64,106,642,678,1,1,1
289,289,289,124,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,649,898,211,382,1,1,1
290,290,290,124,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,684,858,198,366,0,1,0
291,291,291,124,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,670,850,191,329,1,1,1
292,292,292,124,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1188,1203,97,112,1,1,1
293,293,293,125,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1235,1271,1017,1053,1,1,1
294,294,294,125,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,123,168,583,628,1,1,1
295,295,295,125,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,711,882,177,342,0,1,0
296,296,296,125,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,667,928,130,388,1,1,1
297,297,297,126,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,127,172,579,624,1,1,1
298,298,298,126,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,673,934,123,384,1,1,1
299,299,299,126,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1249,1267,39,57,1,1,1
300,300,300,127,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1345,1381,919,955,1,1,0
301,301,301,127,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,190,202,304,319,1,1,1
302,302,302,127,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,701,965,97,358,1,1,1
303,303,303,128,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1353,1386,916,949,1,1,1
304,304,304,128,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,228,270,493,535,1,1,1
305,305,305,128,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,730,994,68,335,1,1,1
306,306,306,129,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1362,1395,907,943,0,1,0
307,307,307,129,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1205,1223,564,591,1,1,1
308,308,308,129,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,250,295,472,514,1,1,1
309,309,309,129,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,256,268,242,263,1,1,1
310,310,310,129,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,740,1004,61,322,1,1,1
311,311,311,130,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1420,1459,853,889,1,1,0
312,312,312,130,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,295,337,434,476,1,1,1
313,313,313,130,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,805,979,91,256,0,1,0
314,314,314,130,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,762,1023,44,302,1,1,1
315,315,315,131,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1459,1495,818,854,1,1,0
316,316,316,131,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,352,391,385,424,1,1,1
317,317,317,131,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,844,1018,54,225,0,1,0
318,318,318,131,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,801,1062,8,272,1,1,1
319,319,319,132,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,612,651,1025,1061,1,1,1
320,320,320,132,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1524,1563,757,796,1,1,0
321,321,321,132,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,390,435,348,390,1,1,1
322,322,322,132,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,120,123,313,319,1,1,1
323,323,323,132,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,396,411,123,138,1,1,1
324,324,324,132,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,823,1087,-15,255,1,1,0
325,325,325,133,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1530,1566,754,790,0,1,0
326,326,326,133,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1316,1322,615,621,1,1,1
327,327,327,133,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,409,448,337,373,1,1,1
328,328,328,133,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,416,422,112,121,1,1,1
329,329,329,133,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,834,1095,-22,245,1,1,0
330,330,330,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,653,692,987,1023,1,1,1
331,331,331,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1583,1619,705,744,1,1,1
332,332,332,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,1374,1383,561,570,1,1,1
333,333,333,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,458,503,286,331,1,1,1
334,334,334,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,197,203,252,261,1,1,1
335,335,335,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,949,964,98,116,1,1,1
336,336,336,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,894,1101,34,178,1,1,1
337,337,337,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,902,1076,7,169,0,1,0
338,338,338,134,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,914,1016,19,109,1,1,1
339,339,339,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,285,357,1031,1088,1,1,1
340,340,340,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,316,340,1042,1063,1,1,1
341,341,341,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,311,314,1044,1047,1,1,1
342,342,342,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,290,374,1004,1091,1,1,1
343,343,343,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,721,760,924,963,1,1,0
344,344,344,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,459,501,286,331,1,1,1
345,345,345,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,457,478,57,87,1,1,1
346,346,346,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,940,970,38,110,1,1,1
347,347,347,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,905,1079,-2,172,1,1,0
348,348,348,135,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,865,1123,-49,218,1,1,0
349,349,349,136,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,292,334,1044,1086,1,1,1
350,350,350,136,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,314,332,1050,1062,1,1,1
351,351,351,136,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,308,314,1042,1048,1,1,1
352,352,352,136,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,297,363,1012,1093,1,1,1
353,353,353,136,aa4e2acb-1c7c-4eab-a28a-d53d86a3b95d,714,753,931,970,1,1,1
354,354,354,136,e857d886-f15a-444b-9c09-578bacc42340,1623,1662,670,706,1,1,1
355,355,355,136,e857d886-f15a-444b-9c09-578bacc42340,1410,1425,527,539,1,1,1
356,356,356,136,e857d886-f15a-444b-9c09-578bacc42340,501,546,246,291,1,1,1
357,357,357,136,e857d886-f15a-444b-9c09-578bacc42340,502,520,18,45,1,1,1
358,358,358,136,b86757c2-5cda-488d-a1d3-50b37f14d36d,885,1152,-73,194,1,1,0
359,359,359,137,b86757c2-5cda-488d-a1d3-50b37f14d36d,1238,1289,1029,1080,1,1,1
360,360,360,137,e857d886-f15a-444b-9c09-578bacc42340,331,445,944,1052,1,1,1
361,361,361,137,e857d886-f15a-444b-9c09-578bacc42340,768,813,881,920,1,1,1
362,362,362,137,e857d886-f15a-444b-9c09-578bacc42340,1678,1720,619,658,1,1,1
363,363,363,137,e857d886-f15a-444b-9c09-578bacc42340,-11,22,608,638,1,1,0
364,364,364,137,e857d886-f15a-444b-9c09-578bacc42340,1460,1484,475,493,1,1,1
365,365,365,137,ef54cc38-e72f-43ef-9b0f-dbd2dab2efc1,535,583,215,263,1,1,1
366,366,366,137,938e76a2-9ae9-4c69-9c20-5628759424e3,265,292,174,192,1,1,1
367,367,367,137,d7b88814-21ea-447d-8a77-15d289ab4ce2,900,1170,-91,182,1,1,0
368,368,368,137,211a089b-f336-4bbd-9ffe-9b1a91bcd61e,526,559,-10,20,1,1,0
369,369,369,138,0b3f402b-9e53-480b-965c-de95a55be7f7,1286,1346,981,1035,1,1,1
370,370,370,138,1ad38dd5-d11f-4feb-9e8c-d65af0da4cd4,388,502,892,1003,1,1,1
371,371,371,138,57aa6175-f2e9-4692-94ea-9050cd8dc452,818,860,837,879,1,1,1
372,372,372,138,917eeed0-0220-41b5-8fdd-2a4c40a0b8a8,1738,1783,561,603,1,1,1
373,373,373,138,cbf60965-9016-4b20-bce4-9281078b51dd,47,89,551,587,1,1,1
374,374,374,138,b49f3a39-9fb4-4018-a5bf-fe1bacd5f766,1531,1558,408,435,1,1,1
375,375,375,138,452cc983-5b94-45ec-9457-854a0505f857,602,656,147,207,1,1,1
376,376,376,138,09053360-3bdd-4b45-9082-2777265bb07e,1650,1653,162,165,1,1,1
377,377,377,138,cf89cb09-9c50-43a0-bd21-aac588ba8647,331,370,103,136,1,1,1
378,378,378,138,2e1327b3-89d1-4384-b837-fe704f692c71,987,1164,-38,76,1,1,0
379,379,379,138,211a089b-f336-4bbd-9ffe-9b1a91bcd61e,939,1212,-54,108,1,1,0
380,380,380,139,211a089b-f336-4bbd-9ffe-9b1a91bcd61e,1300,1354,972,1023,1,1,1
381,381,381,139,211a089b-f336-4bbd-9ffe-9b1a91bcd61e,405,516,876,990,1,1,1
382,382,382,139,211a089b-f336-4bbd-9ffe-9b1a91bcd61e,834,876,825,864,1,1,1
383,383,383,139,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,983,1160,-41,82,1,1,0
384,384,384,139,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,935,1208,-57,114,1,1,0
385,385,385,193,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,952,1051,82,169,1,1,1
386,386,386,193,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,896,1067,-2,190,1,1,0
387,387,387,193,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,928,1000,33,87,1,1,1
388,388,388,194,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,-6,42,697,742,1,1,0
389,389,389,194,0b054c85-c81c-4217-8bbe-bb5f8d7321f8,588,846,205,457,1,1,1
390,390,390,194,ec615c9b-be3a-4ef8-a0f0-01594bba7600,1113,1119,185,194,1,1,1
391,391,391,195,ec615c9b-be3a-4ef8-a0f0-01594bba7600,586,757,288,456,0,1,0
392,392,392,195,ec615c9b-be3a-4ef8-a0f0-01594bba7600,541,805,242,503,1,1,1
393,393,393,195,ec615c9b-be3a-4ef8-a0f0-01594bba7600,1839,1872,286,337,1,1,1
394,394,394,196,ec615c9b-be3a-4ef8-a0f0-01594bba7600,533,797,251,509,1,1,1
395,395,395,196,ec615c9b-be3a-4ef8-a0f0-01594bba7600,1813,1852,304,358,1,1,1
396,396,396,196,bf1cb459-177d-4843-b16d-b65ca2d2112a,1010,1019,272,284,1,1,1
397,397,397,196,bf1cb459-177d-4843-b16d-b65ca2d2112a,87,93,154,160,1,1,1
398,398,398,196,bf1cb459-177d-4843-b16d-b65ca2d2112a,1039,1066,56,92,1,1,1
399,399,399,196,bf1cb459-177d-4843-b16d-b65ca2d2112a,257,275,59,74,1,1,1
400,400,400,197,bf1cb459-177d-4843-b16d-b65ca2d2112a,1750,1789,355,418,1,1,1
401,401,401,197,bf1cb459-177d-4843-b16d-b65ca2d2112a,501,765,281,536,1,1,1
402,402,402,197,bf1cb459-177d-4843-b16d-b65ca2d2112a,947,953,332,344,1,1,1
403,403,403,197,bf1cb459-177d-4843-b16d-b65ca2d2112a,971,1001,115,151,1,1,0
404,404,404,197,bf1cb459-177d-4843-b16d-b65ca2d2112a,196,211,115,130,1,1,1
405,405,405,197,bf1cb459-177d-4843-b16d-b65ca2d2112a,115,148,12,39,1,1,1
406,406,406,198,bf1cb459-177d-4843-b16d-b65ca2d2112a,1735,1777,368,428,1,1,1
407,407,407,198,bf1cb459-177d-4843-b16d-b65ca2d2112a,492,759,285,546,1,1,1
408,408,408,198,bf1cb459-177d-4843-b16d-b65ca2d2112a,968,998,120,153,1,1,1
409,409,409,198,bf1cb459-177d-4843-b16d-b65ca2d2112a,194,209,117,135,1,1,1
410,410,410,198,bf1cb459-177d-4843-b16d-b65ca2d2112a,115,145,13,40,1,1,1
411,411,411,199,bf1cb459-177d-4843-b16d-b65ca2d2112a,1679,1724,415,475,1,1,1
412,412,412,199,bf1cb459-177d-4843-b16d-b65ca2d2112a,466,733,308,569,1,1,1
413,413,413,199,bf1cb459-177d-4843-b16d-b65ca2d2112a,880,892,383,398,1,1,1
414,414,414,199,bf1cb459-177d-4843-b16d-b65ca2d2112a,910,937,171,207,0,1,0
415,415,415,199,bf1cb459-177d-4843-b16d-b65ca2d2112a,137,152,171,183,1,1,1
416,416,416,199,bf1cb459-177d-4843-b16d-b65ca2d2112a,54,84,66,96,1,1,1
417,417,417,200,bf1cb459-177d-4843-b16d-b65ca2d2112a,1647,1689,442,508,1,1,1
418,418,418,200,cdfc2963-e476-4937-89bb-523564b2d3af,846,858,411,429,1,1,1
419,419,419,200,462f47cc-8d84-434e-8df5-a769506f3141,450,714,323,584,1,1,1
420,420,420,200,2d973693-0eae-4e6e-a363-517904111c81,875,902,200,239,1,1,0
421,421,421,200,45543c77-5877-4f7d-ac39-3f6418829c7f,104,116,199,214,1,1,1
422,422,422,200,e1de36ed-0a41-4ba9-9c86-e82e6bab1d46,18,51,97,127,1,1,1
423,423,423,201,e9416c91-3e3e-4960-b544-7321dbc50bc5,1779,1788,933,945,1,1,1
424,424,424,201,c1c18b27-4efc-4e1d-9fa9-1e3a38895c59,1611,1656,474,537,1,1,1
425,425,425,201,d99ba11b-841b-49b8-a065-f8f34de8a1bc,811,823,441,459,1,1,1
426,426,426,201,2d973693-0eae-4e6e-a363-517904111c81,433,694,339,600,1,1,1
427,427,427,201,2d973693-0eae-4e6e-a363-517904111c81,836,866,235,271,1,1,1
428,428,428,201,84460687-f143-44a9-a63a-cb4c0020ca4c,68,74,236,242,1,1,1
429,429,429,202,d99ba11b-841b-49b8-a065-f8f34de8a1bc,1598,1643,489,543,1,1,1
430,430,430,202,d99ba11b-841b-49b8-a065-f8f34de8a1bc,801,807,457,466,1,1,1
431,431,431,202,2d973693-0eae-4e6e-a363-517904111c81,470,641,393,558,0,1,0
432,432,432,202,2d973693-0eae-4e6e-a363-517904111c81,425,686,344,608,1,1,1
433,433,433,202,2d973693-0eae-4e6e-a363-517904111c81,828,858,243,279,1,1,0
434,434,434,202,2d973693-0eae-4e6e-a363-517904111c81,57,66,241,253,1,1,1
435,435,435,203,2d973693-0eae-4e6e-a363-517904111c81,1570,1612,509,572,1,1,1
436,436,436,203,2d973693-0eae-4e6e-a363-517904111c81,771,780,481,493,1,1,1
437,437,437,203,2d973693-0eae-4e6e-a363-517904111c81,454,628,406,571,0,1,0
438,438,438,203,2d973693-0eae-4e6e-a363-517904111c81,409,673,355,622,1,1,1
439,439,439,203,2d973693-0eae-4e6e-a363-517904111c81,803,833,266,302,0,1,0
440,440,440,203,2d973693-0eae-4e6e-a363-517904111c81,27,45,259,277,1,1,1
441,441,441,204,2d973693-0eae-4e6e-a363-517904111c81,1536,1578,542,599,1,1,1
442,442,442,204,2d973693-0eae-4e6e-a363-517904111c81,733,748,510,525,1,1,1
443,443,443,204,2d973693-0eae-4e6e-a363-517904111c81,438,609,422,584,0,1,0
444,444,444,204,2d973693-0eae-4e6e-a363-517904111c81,395,653,376,631,1,1,1
445,445,445,204,2d973693-0eae-4e6e-a363-517904111c81,763,793,302,338,1,1,1
446,446,446,205,2d973693-0eae-4e6e-a363-517904111c81,1502,1541,572,635,1,1,1
447,447,447,205,2d973693-0eae-4e6e-a363-517904111c81,472,478,544,553,1,1,1
448,448,448,205,2d973693-0eae-4e6e-a363-517904111c81,697,715,540,558,1,1,1
449,449,449,205,2d973693-0eae-4e6e-a363-517904111c81,417,591,437,605,0,1,0
450,450,450,205,2d973693-0eae-4e6e-a363-517904111c81,372,636,390,651,1,1,1
451,451,451,205,2d973693-0eae-4e6e-a363-517904111c81,754,769,324,345,1,1,1
452,452,452,206,2d973693-0eae-4e6e-a363-517904111c81,1504,1549,566,632,1,1,1
453,453,453,206,2d973693-0eae-4e6e-a363-517904111c81,703,721,534,552,1,1,1
454,454,454,206,2d973693-0eae-4e6e-a363-517904111c81,421,595,432,603,0,1,0
455,455,455,206,2d973693-0eae-4e6e-a363-517904111c81,376,640,387,648,1,1,1
456,456,456,206,2d973693-0eae-4e6e-a363-517904111c81,740,770,323,359,1,1,0
457,457,457,207,2d973693-0eae-4e6e-a363-517904111c81,1470,1512,598,658,1,1,1
458,458,458,207,2d973693-0eae-4e6e-a363-517904111c81,667,682,565,583,1,1,1
459,459,459,207,2d973693-0eae-4e6e-a363-517904111c81,357,621,406,664,1,1,1
460,460,460,207,2d973693-0eae-4e6e-a363-517904111c81,700,730,359,395,0,1,0
461,461,461,208,2d973693-0eae-4e6e-a363-517904111c81,1454,1484,630,666,1,1,1
462,462,462,208,2d973693-0eae-4e6e-a363-517904111c81,348,612,410,677,1,1,1
463,463,463,208,2d973693-0eae-4e6e-a363-517904111c81,694,724,366,399,1,1,1
464,464,464,209,2d973693-0eae-4e6e-a363-517904111c81,1418,1427,1035,1050,1,1,1
465,465,465,209,2d973693-0eae-4e6e-a363-517904111c81,1430,1478,630,690,1,1,1
466,466,466,209,2d973693-0eae-4e6e-a363-517904111c81,628,649,593,620,1,1,1
467,467,467,209,2d973693-0eae-4e6e-a363-517904111c81,338,602,422,683,1,1,1
468,468,468,209,2d973693-0eae-4e6e-a363-517904111c81,665,698,387,426,1,1,0
469,469,469,210,2d973693-0eae-4e6e-a363-517904111c81,1391,1403,1057,1069,1,1,1
470,470,470,210,2d973693-0eae-4e6e-a363-517904111c81,1405,1456,648,714,1,1,1
471,471,471,210,2d973693-0eae-4e6e-a363-517904111c81,607,628,615,636,1,1,1
472,472,472,210,2d973693-0eae-4e6e-a363-517904111c81,324,591,430,694,1,1,1
473,473,473,210,2d973693-0eae-4e6e-a363-517904111c81,646,676,406,442,1,1,1
474,474,474,211,2d973693-0eae-4e6e-a363-517904111c81,1397,1448,659,719,1,1,1
475,475,475,211,2d973693-0eae-4e6e-a363-517904111c81,601,619,623,641,1,1,1
476,476,476,211,2d973693-0eae-4e6e-a363-517904111c81,321,588,434,698,1,1,1
477,477,477,211,2d973693-0eae-4e6e-a363-517904111c81,636,666,413,452,1,1,1
478,478,478,212,2d973693-0eae-4e6e-a363-517904111c81,1343,1394,703,769,1,1,1
479,479,479,212,2d973693-0eae-4e6e-a363-517904111c81,543,564,670,694,1,1,1
480,480,480,212,2d973693-0eae-4e6e-a363-517904111c81,293,560,458,725,1,1,1
481,481,481,212,2d973693-0eae-4e6e-a363-517904111c81,596,626,453,483,1,1,1
482,482,482,213,2d973693-0eae-4e6e-a363-517904111c81,1350,1401,700,760,1,1,1
483,483,483,213,2d973693-0eae-4e6e-a363-517904111c81,551,572,662,686,1,1,1
484,484,484,213,2d973693-0eae-4e6e-a363-517904111c81,298,565,457,718,1,1,1
485,485,485,213,2d973693-0eae-4e6e-a363-517904111c81,592,622,455,491,1,1,0
486,486,486,214,2d973693-0eae-4e6e-a363-517904111c81,1315,1366,732,792,1,1,1
487,487,487,214,2d973693-0eae-4e6e-a363-517904111c81,515,533,697,715,1,1,1
488,488,488,214,2d973693-0eae-4e6e-a363-517904111c81,278,545,475,736,1,1,1
489,489,489,214,2d973693-0eae-4e6e-a363-517904111c81,551,584,490,526,1,1,1
490,490,490,215,2d973693-0eae-4e6e-a363-517904111c81,1291,1348,748,814,1,1,1
491,491,491,215,2d973693-0eae-4e6e-a363-517904111c81,493,514,712,733,1,1,1
492,492,492,215,2d973693-0eae-4e6e-a363-517904111c81,268,535,485,746,1,1,1
493,493,493,215,2d973693-0eae-4e6e-a363-517904111c81,532,562,512,545,1,1,1
494,494,494,215,2d973693-0eae-4e6e-a363-517904111c81,1381,1441,-13,50,1,1,0
495,495,495,216,2d973693-0eae-4e6e-a363-517904111c81,1250,1301,788,851,1,1,1
496,496,496,216,2d973693-0eae-4e6e-a363-517904111c81,452,473,750,771,1,1,1
497,497,497,216,2d973693-0eae-4e6e-a363-517904111c81,244,514,503,764,1,1,1
498,498,498,216,2d973693-0eae-4e6e-a363-517904111c81,494,524,546,582,1,1,1
499,499,499,216,2d973693-0eae-4e6e-a363-517904111c81,1349,1412,14,77,1,1,1
500,500,500,217,2d973693-0eae-4e6e-a363-517904111c81,1227,1281,809,863,1,1,1
501,501,501,217,2d973693-0eae-4e6e-a363-517904111c81,426,450,770,794,1,1,1
502,502,502,217,2d973693-0eae-4e6e-a363-517904111c81,231,498,519,774,1,1,1
503,503,503,217,2d973693-0eae-4e6e-a363-517904111c81,465,495,572,608,1,1,0
504,504,504,217,2d973693-0eae-4e6e-a363-517904111c81,1322,1385,39,99,1,1,1
505,505,505,218,2d973693-0eae-4e6e-a363-517904111c81,1198,1252,828,897,1,1,1
506,506,506,218,2d973693-0eae-4e6e-a363-517904111c81,398,425,793,817,1,1,1
507,507,507,218,2d973693-0eae-4e6e-a363-517904111c81,216,489,524,788,1,1,1
508,508,508,218,2d973693-0eae-4e6e-a363-517904111c81,445,478,588,624,1,1,1
509,509,509,218,2d973693-0eae-4e6e-a363-517904111c81,1294,1357,64,121,1,1,1
510,510,510,219,2d973693-0eae-4e6e-a363-517904111c81,1188,1242,837,903,1,1,1
511,511,511,219,2d973693-0eae-4e6e-a363-517904111c81,388,412,803,827,1,1,1
512,512,512,219,2d973693-0eae-4e6e-a363-517904111c81,212,479,534,792,1,1,1
513,513,513,219,2d973693-0eae-4e6e-a363-517904111c81,431,464,601,637,1,1,1
514,514,514,219,2d973693-0eae-4e6e-a363-517904111c81,1295,1358,62,122,1,1,1
515,515,515,220,2d973693-0eae-4e6e-a363-517904111c81,1141,1198,877,946,1,1,1
516,516,516,220,2d973693-0eae-4e6e-a363-517904111c81,341,365,844,868,1,1,1
517,517,517,220,2d973693-0eae-4e6e-a363-517904111c81,387,417,643,676,1,1,1
518,518,518,220,2d973693-0eae-4e6e-a363-517904111c81,187,454,557,815,1,1,1
519,519,519,220,2d973693-0eae-4e6e-a363-517904111c81,1238,1301,115,175,1,1,0
520,520,520,220,2d973693-0eae-4e6e-a363-517904111c81,671,689,35,59,1,1,1
521,521,521,221,2d973693-0eae-4e6e-a363-517904111c81,1107,1161,908,980,1,1,1
522,522,522,221,6a42d003-7642-4058-b78c-76170858af4c,305,332,875,902,1,1,1
523,523,523,221,6a42d003-7642-4058-b78c-76170858af4c,359,389,669,705,0,1,0
524,524,524,221,6a42d003-7642-4058-b78c-76170858af4c,169,439,567,834,1,1,1
525,525,525,221,6a42d003-7642-4058-b78c-76170858af4c,1218,1281,134,191,1,1,0
526,526,526,221,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,653,665,59,74,1,1,1
527,527,527,221,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,1855,1873,40,58,1,1,1
528,528,528,222,4ab079af-e143-4f2f-8da4-abf498cb5b02,1086,1140,929,995,1,1,1
529,529,529,222,22cfa89e-b59f-489e-9aaa-f7071e62395b,283,307,899,917,1,1,1
530,530,530,222,a5977144-0094-42f9-bbf7-527fe4782406,328,358,695,731,1,1,1
531,531,531,222,5625b489-5211-4438-a533-611e9344a7ba,155,422,585,843,1,1,1
532,532,532,222,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,1192,1255,157,214,1,1,1
533,533,533,223,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,1057,1114,954,1020,1,1,1
534,534,534,223,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,258,282,921,942,1,1,1
535,535,535,223,22cfa89e-b59f-489e-9aaa-f7071e62395b,315,339,711,747,0,1,1
536,536,536,223,5625b489-5211-4438-a533-611e9344a7ba,145,409,592,856,1,1,1
537,537,537,223,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,1162,1231,179,236,1,1,1
538,538,538,223,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,598,610,108,120,1,1,1
539,539,539,223,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,1826,1832,86,98,1,1,1
540,540,540,224,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,1049,1106,961,1027,1,1,1
541,541,541,224,4b2928dc-9c52-4b1e-95d0-dc509651e6d4,251,269,931,949,1,1,1
542,542,542,224,5625b489-5211-4438-a533-611e9344a7ba,181,361,647,812,0,1,0
543,543,543,224,5625b489-5211-4438-a533-611e9344a7ba,138,405,600,858,1,1,1
544,544,544,224,5625b489-5211-4438-a533-611e9344a7ba,1163,1232,178,235,1,1,1
545,545,545,224,5625b489-5211-4438-a533-611e9344a7ba,602,614,100,121,1,1,1
546,546,546,224,5625b489-5211-4438-a533-611e9344a7ba,1817,1823,83,95,1,1,1
547,547,547,225,5625b489-5211-4438-a533-611e9344a7ba,1017,1059,1007,1055,1,1,1
548,548,548,225,5625b489-5211-4438-a533-611e9344a7ba,169,346,656,827,0,1,0
549,549,549,225,5625b489-5211-4438-a533-611e9344a7ba,124,391,606,876,1,1,1
550,550,550,225,5625b489-5211-4438-a533-611e9344a7ba,1135,1207,205,256,1,1,1
551,551,551,225,5625b489-5211-4438-a533-611e9344a7ba,572,587,125,143,1,1,1
552,552,552,225,5625b489-5211-4438-a533-611e9344a7ba,1790,1802,105,120,1,1,1
